date,Open,High,Low,Close,Volume,Ticker
2025-10-02 13:41:00,9.2500,9.2500,9.2500,9.2500,2.0000,ANGX
2025-10-02 13:40:00,9.2500,9.2500,9.2500,9.2500,133.0000,ANGX
2025-10-02 13:39:00,9.3200,9.3200,9.3000,9.3000,67.0000,ANGX
2025-10-02 13:38:00,9.3400,9.3400,9.3400,9.3400,60.0000,ANGX
2025-10-02 13:37:00,9.3200,9.3496,9.3200,9.3496,300.0000,ANGX
2025-10-02 13:36:00,9.2900,9.3200,9.2900,9.3200,439.0000,ANGX
2025-10-02 13:34:00,9.2900,9.2900,9.2900,9.2900,15.0000,ANGX
2025-10-02 13:33:00,9.2000,9.2017,9.2000,9.2013,225.0000,ANGX
2025-10-02 13:32:00,9.2900,9.2900,9.2900,9.2900,25.0000,ANGX
2025-10-02 13:31:00,9.2900,9.2900,9.2900,9.2900,55.0000,ANGX
2025-10-02 13:30:00,9.3000,9.3000,9.2900,9.2900,3.0000,ANGX
2025-10-02 13:29:00,9.1600,9.1600,9.1500,9.1500,800.0000,ANGX
2025-10-02 13:28:00,9.3000,9.3000,9.2900,9.2900,7.0000,ANGX
2025-10-02 13:27:00,9.2900,9.2900,9.2900,9.2900,31.0000,ANGX
2025-10-02 13:26:00,9.2900,9.3000,9.2900,9.2999,28.0000,ANGX
2025-10-02 13:25:00,9.3000,9.3000,9.3000,9.3000,12.0000,ANGX
2025-10-02 13:24:00,9.3000,9.3000,9.3000,9.3000,10.0000,ANGX
2025-10-02 13:23:00,9.3000,9.3000,9.3000,9.3000,27.0000,ANGX
2025-10-02 13:22:00,9.2900,9.2900,9.2900,9.2900,55.0000,ANGX
2025-10-02 13:21:00,9.2800,9.3000,9.2750,9.3000,693.0000,ANGX
2025-10-02 13:19:00,9.2900,9.2900,9.2900,9.2900,10.0000,ANGX
2025-10-02 13:18:00,9.2900,9.2900,9.2800,9.2800,210.0000,ANGX
2025-10-02 13:17:00,9.2900,9.2900,9.1900,9.2750,734.0000,ANGX
2025-10-02 13:16:00,9.2600,9.2882,9.2400,9.2882,769.0000,ANGX
2025-10-02 13:15:00,9.2900,9.3000,9.2896,9.2896,121.0000,ANGX
2025-10-02 13:14:00,9.2900,9.2900,9.2900,9.2900,2.0000,ANGX
2025-10-02 13:13:00,9.2700,9.3000,9.2700,9.2983,569.0000,ANGX
2025-10-02 13:12:00,9.2800,9.2998,9.2700,9.2998,557.0000,ANGX
2025-10-02 13:11:00,9.2200,9.2200,9.2100,9.2100,225.0000,ANGX
2025-10-02 13:09:00,9.2800,9.2800,9.2800,9.2800,5.0000,ANGX
2025-10-02 13:08:00,9.2060,9.2101,9.2060,9.2101,407.0000,ANGX
2025-10-02 13:07:00,9.1900,9.2100,9.1900,9.2100,101.0000,ANGX
2025-10-02 13:06:00,9.2780,9.2780,9.2000,9.2000,416.0000,ANGX
2025-10-02 13:05:00,9.2700,9.2700,9.2400,9.2400,308.0000,ANGX
2025-10-02 13:04:00,9.2700,9.2700,9.2700,9.2700,100.0000,ANGX
2025-10-02 13:03:00,9.3000,9.3500,9.2700,9.3000,229.0000,ANGX
2025-10-02 13:02:00,9.3100,9.3100,9.2500,9.3000,1131.0000,ANGX
2025-10-02 13:01:00,9.2600,9.3100,9.2600,9.3100,179.0000,ANGX
2025-10-02 13:00:00,9.3000,9.3000,9.2600,9.2900,62.0000,ANGX
2025-10-02 12:59:00,9.3000,9.3000,9.2930,9.2930,8.0000,ANGX
2025-10-02 12:57:00,9.2700,9.3100,9.2400,9.2400,224.0000,ANGX
2025-10-02 12:56:00,9.2400,9.2693,9.1300,9.2400,2629.0000,ANGX
2025-10-02 12:55:00,9.2500,9.2500,9.2500,9.2500,100.0000,ANGX
2025-10-02 12:54:00,9.4000,9.4200,9.2511,9.2990,1523.0000,ANGX
2025-10-02 12:53:00,9.3900,9.4000,9.3900,9.4000,778.0000,ANGX
2025-10-02 12:52:00,9.3100,9.3700,9.3100,9.3300,4281.0000,ANGX
2025-10-02 12:51:00,9.3000,9.3100,9.2900,9.3100,1788.0000,ANGX
2025-10-02 12:50:00,9.2300,9.3000,9.2300,9.3000,3776.0000,ANGX
2025-10-02 12:49:00,9.2500,9.2800,9.2300,9.2300,2868.0000,ANGX
2025-10-02 12:48:00,9.2300,9.2500,9.1500,9.2400,1755.0000,ANGX
2025-10-02 12:47:00,9.2300,9.2300,9.2300,9.2300,5.0000,ANGX
2025-10-02 12:46:00,9.2284,9.2299,9.2284,9.2284,18.0000,ANGX
2025-10-02 12:45:00,9.2299,9.2300,9.2200,9.2300,342.0000,ANGX
2025-10-02 12:44:00,9.2300,9.2500,9.1900,9.2299,38.0000,ANGX
2025-10-02 12:43:00,9.2300,9.2300,9.1400,9.1400,51.0000,ANGX
2025-10-02 12:42:00,9.1700,9.2500,9.1500,9.2500,2614.0000,ANGX
2025-10-02 12:41:00,9.1500,9.1500,9.1400,9.1400,58.0000,ANGX
2025-10-02 12:40:00,9.1100,9.1500,9.1100,9.1400,466.0000,ANGX
2025-10-02 12:39:00,9.1200,9.1500,9.1000,9.1500,53.0000,ANGX
2025-10-02 12:38:00,9.1005,9.1005,9.1005,9.1005,555.0000,ANGX
2025-10-02 12:37:00,9.1400,9.1400,9.1400,9.1400,1.0000,ANGX
2025-10-02 12:36:00,9.1500,9.1500,9.1500,9.1500,44.0000,ANGX
2025-10-02 12:35:00,9.1700,9.1800,9.1001,9.1500,1014.0000,ANGX
2025-10-02 12:34:00,9.1700,9.1700,9.1700,9.1700,2.0000,ANGX
2025-10-02 12:33:00,9.0900,9.1600,9.0800,9.1600,252.0000,ANGX
2025-10-02 12:32:00,9.0800,9.0800,9.0800,9.0800,50.0000,ANGX
2025-10-02 12:31:00,9.1300,9.1300,9.1300,9.1300,10.0000,ANGX
2025-10-02 12:30:00,9.0800,9.1800,9.0800,9.1800,99.0000,ANGX
2025-10-02 12:29:00,9.1800,9.1800,9.0800,9.1400,611.0000,ANGX
2025-10-02 12:28:00,9.1400,9.1400,9.1400,9.1400,49.0000,ANGX
2025-10-02 12:27:00,9.1900,9.1900,9.1400,9.1400,460.0000,ANGX
2025-10-02 12:26:00,9.1900,9.1900,9.1900,9.1900,56.0000,ANGX
2025-10-02 12:25:00,9.1200,9.1900,9.1200,9.1900,503.0000,ANGX
2025-10-02 12:24:00,9.1200,9.1200,9.1000,9.1200,16.0000,ANGX
2025-10-02 12:22:00,9.1100,9.1300,9.1000,9.1300,60.0000,ANGX
2025-10-02 12:21:00,9.1000,9.1300,9.1000,9.1200,31.0000,ANGX
2025-10-02 12:20:00,9.1900,9.1900,9.1900,9.1900,6.0000,ANGX
2025-10-02 12:19:00,9.1300,9.1900,9.1300,9.1300,323.0000,ANGX
2025-10-02 12:18:00,9.1900,9.1900,9.1000,9.1000,120.0000,ANGX
2025-10-02 12:17:00,9.1600,9.1881,9.1600,9.1800,620.0000,ANGX
2025-10-02 12:16:00,9.1900,9.1900,9.1500,9.1900,373.0000,ANGX
2025-10-02 12:15:00,9.1900,9.1900,9.1000,9.1800,51.0000,ANGX
2025-10-02 12:14:00,9.1800,9.1800,9.1800,9.1800,200.0000,ANGX
2025-10-02 12:13:00,9.1900,9.1900,9.1900,9.1900,8.0000,ANGX
2025-10-02 12:12:00,9.1000,9.1900,9.1000,9.1900,3.0000,ANGX
2025-10-02 12:11:00,9.0500,9.1900,9.0500,9.1900,91.0000,ANGX
2025-10-02 12:10:00,9.3200,9.3200,9.0500,9.1400,28335.0000,ANGX
2025-10-02 12:09:00,9.1800,9.1800,9.1800,9.1800,60.0000,ANGX
2025-10-02 12:08:00,9.1900,9.1900,9.1900,9.1900,40.0000,ANGX
2025-10-02 12:07:00,9.1900,9.1900,9.1900,9.1900,116.0000,ANGX
2025-10-02 12:05:00,9.2500,9.2500,9.0200,9.0200,144.0000,ANGX
2025-10-02 12:04:00,9.2500,9.3200,8.9300,9.2500,733.0000,ANGX
2025-10-02 12:03:00,9.2700,9.2700,9.0000,9.0000,10.0000,ANGX
2025-10-02 12:02:00,9.3000,9.3000,9.3000,9.3000,101.0000,ANGX
2025-10-02 12:01:00,9.1700,9.3000,9.1700,9.1700,116.0000,ANGX
2025-10-02 12:00:00,9.1650,9.3200,9.1650,9.1700,53871.0000,ANGX
2025-10-02 11:59:00,9.0100,9.2000,9.0100,9.1900,36763.0000,ANGX
2025-10-02 11:58:00,9.0000,9.0150,8.9800,9.0099,27331.0000,ANGX
2025-10-02 11:57:00,9.0100,9.0200,8.9700,8.9950,26610.0000,ANGX
2025-10-02 11:56:00,9.0200,9.0200,9.0067,9.0100,9168.0000,ANGX
2025-10-02 11:55:00,9.0000,9.0100,8.9800,9.0100,29248.0000,ANGX
2025-10-02 11:54:00,8.9900,9.0000,8.9800,9.0000,4911.0000,ANGX
2025-10-02 11:53:00,8.9750,8.9800,8.9700,8.9800,5401.0000,ANGX
2025-10-02 11:52:00,8.9641,8.9800,8.9500,8.9800,5528.0000,ANGX
2025-10-02 11:51:00,8.9500,8.9700,8.9500,8.9600,3121.0000,ANGX
2025-10-02 11:50:00,8.9400,8.9491,8.9200,8.9423,2400.0000,ANGX
2025-10-02 11:49:00,8.9479,8.9479,8.9100,8.9359,6579.0000,ANGX
2025-10-02 11:48:00,8.9600,8.9600,8.9200,8.9596,17417.0000,ANGX
2025-10-02 11:47:00,8.9700,8.9700,8.9500,8.9600,3359.0000,ANGX
2025-10-02 11:46:00,8.9600,8.9700,8.9400,8.9600,3682.0000,ANGX
2025-10-02 11:45:00,8.9300,8.9600,8.9200,8.9600,5082.0000,ANGX
2025-10-02 11:44:00,8.9458,8.9458,8.9350,8.9350,2007.0000,ANGX
2025-10-02 11:43:00,8.9798,8.9798,8.9100,8.9500,18639.0000,ANGX
2025-10-02 11:42:00,8.9900,9.0096,8.9700,8.9700,5020.0000,ANGX
2025-10-02 11:41:00,8.9301,9.0099,8.9301,9.0099,18420.0000,ANGX
2025-10-02 11:40:00,8.9200,8.9600,8.9200,8.9600,4729.0000,ANGX
2025-10-02 11:39:00,8.9950,8.9950,8.9216,8.9216,5867.0000,ANGX
2025-10-02 11:38:00,9.0000,9.0200,8.9900,8.9950,4294.0000,ANGX
2025-10-02 11:37:00,9.0000,9.0100,8.9890,9.0000,7815.0000,ANGX
2025-10-02 11:36:00,8.9800,8.9999,8.9800,8.9999,2375.0000,ANGX
2025-10-02 11:35:00,9.0192,9.0200,8.9700,8.9700,24761.0000,ANGX
2025-10-02 11:34:00,9.0259,9.0298,9.0100,9.0200,13791.0000,ANGX
2025-10-02 11:33:00,9.0100,9.0300,9.0001,9.0150,19853.0000,ANGX
2025-10-02 11:32:00,9.0200,9.0250,8.9500,8.9509,13675.0000,ANGX
2025-10-02 11:31:00,9.0207,9.0700,9.0200,9.0450,17651.0000,ANGX
2025-10-02 11:30:00,9.1100,9.1100,9.0600,9.0600,4766.0000,ANGX
2025-10-02 11:29:00,9.0900,9.1028,9.0800,9.1000,3613.0000,ANGX
2025-10-02 11:28:00,9.1000,9.1000,9.0800,9.0800,552.0000,ANGX
2025-10-02 11:27:00,9.1300,9.1350,9.0800,9.0800,14901.0000,ANGX
2025-10-02 11:26:00,9.0800,9.1613,9.0800,9.1613,20981.0000,ANGX
2025-10-02 11:25:00,9.0600,9.1000,9.0600,9.0800,1946.0000,ANGX
2025-10-02 11:24:00,9.0600,9.0816,9.0536,9.0536,1418.0000,ANGX
2025-10-02 11:23:00,9.0950,9.1000,9.0600,9.0727,6028.0000,ANGX
2025-10-02 11:22:00,9.0600,9.1300,9.0500,9.0500,11661.0000,ANGX
2025-10-02 11:21:00,9.0700,9.0700,9.0600,9.0600,1796.0000,ANGX
2025-10-02 11:20:00,9.0600,9.0750,9.0591,9.0591,1966.0000,ANGX
2025-10-02 11:19:00,9.1099,9.1099,9.0400,9.1040,1252.0000,ANGX
2025-10-02 11:18:00,9.1083,9.1083,8.9200,9.0600,26771.0000,ANGX
2025-10-02 11:17:00,9.0700,9.1099,9.0600,9.0600,5187.0000,ANGX
2025-10-02 11:16:00,9.1150,9.1150,9.0800,9.1000,6703.0000,ANGX
2025-10-02 11:15:00,9.1100,9.1426,9.1000,9.1150,5173.0000,ANGX
2025-10-02 11:14:00,9.1642,9.1685,9.1101,9.1658,15022.0000,ANGX
2025-10-02 11:13:00,9.0700,9.1200,9.0500,9.0800,5983.0000,ANGX
2025-10-02 11:12:00,9.0900,9.0900,9.0500,9.0500,3730.0000,ANGX
2025-10-02 11:11:00,9.1067,9.1067,9.0800,9.0964,5184.0000,ANGX
2025-10-02 11:10:00,9.1100,9.1295,9.0900,9.1295,5696.0000,ANGX
2025-10-02 11:09:00,9.1200,9.1350,9.1000,9.1100,12201.0000,ANGX
2025-10-02 11:08:00,9.1200,9.1300,9.1000,9.1297,28268.0000,ANGX
2025-10-02 11:07:00,9.1050,9.1300,9.1000,9.1050,14694.0000,ANGX
2025-10-02 11:06:00,9.1050,9.1237,9.1000,9.1000,939.0000,ANGX
2025-10-02 11:05:00,9.1400,9.1400,9.0700,9.1000,4017.0000,ANGX
2025-10-02 11:04:00,9.0954,9.1450,9.0954,9.1450,537.0000,ANGX
2025-10-02 11:03:00,9.1700,9.2900,9.1200,9.2099,14047.0000,ANGX
2025-10-02 11:02:00,9.1200,9.1697,9.1200,9.1697,4352.0000,ANGX
2025-10-02 11:01:00,9.0700,9.1200,9.0700,9.1200,6177.0000,ANGX
2025-10-02 11:00:00,9.0900,9.1067,9.0800,9.1067,482.0000,ANGX
2025-10-02 10:59:00,9.1300,9.1300,9.0800,9.0800,2254.0000,ANGX
2025-10-02 10:58:00,9.1394,9.1394,9.0900,9.0900,1825.0000,ANGX
2025-10-02 10:57:00,9.0900,9.0900,9.0707,9.0707,1038.0000,ANGX
2025-10-02 10:56:00,9.1100,9.1500,9.0900,9.1000,22089.0000,ANGX
2025-10-02 10:55:00,9.1300,9.1300,9.0950,9.1100,13005.0000,ANGX
2025-10-02 10:54:00,9.0700,9.1300,9.0700,9.1150,4900.0000,ANGX
2025-10-02 10:53:00,9.1100,9.1100,9.0450,9.1099,4057.0000,ANGX
2025-10-02 10:52:00,9.1575,9.1575,9.1000,9.1000,4999.0000,ANGX
2025-10-02 10:51:00,9.1435,9.1700,9.1435,9.1600,4614.0000,ANGX
2025-10-02 10:50:00,9.1200,9.1699,9.1171,9.1699,5904.0000,ANGX
2025-10-02 10:49:00,9.0800,9.0950,9.0800,9.0950,3537.0000,ANGX
2025-10-02 10:48:00,9.1414,9.1600,9.0900,9.0900,8040.0000,ANGX
2025-10-02 10:47:00,9.1110,9.1600,9.1110,9.1400,4102.0000,ANGX
2025-10-02 10:46:00,9.1050,9.1050,9.1050,9.1050,126.0000,ANGX
2025-10-02 10:45:00,9.1185,9.1289,9.0958,9.1289,1661.0000,ANGX
2025-10-02 10:44:00,9.1199,9.1200,9.1000,9.1100,10280.0000,ANGX
2025-10-02 10:43:00,9.1500,9.1500,9.1000,9.1000,13905.0000,ANGX
2025-10-02 10:42:00,9.1800,9.1800,9.1300,9.1300,2593.0000,ANGX
2025-10-02 10:41:00,9.1800,9.1800,9.1450,9.1450,465.0000,ANGX
2025-10-02 10:40:00,9.1000,9.1800,9.0750,9.1800,4576.0000,ANGX
2025-10-02 10:39:00,9.0400,9.0900,9.0000,9.0900,21184.0000,ANGX
2025-10-02 10:38:00,9.0628,9.0628,9.0300,9.0300,11803.0000,ANGX
2025-10-02 10:37:00,9.0270,9.0600,9.0100,9.0400,18015.0000,ANGX
2025-10-02 10:36:00,9.0353,9.0353,9.0000,9.0100,16529.0000,ANGX
2025-10-02 10:35:00,9.0400,9.0599,9.0035,9.0300,12404.0000,ANGX
2025-10-02 10:34:00,9.0200,9.0300,9.0200,9.0300,2595.0000,ANGX
2025-10-02 10:33:00,9.0350,9.0451,9.0350,9.0451,362.0000,ANGX
2025-10-02 10:32:00,9.0550,9.0600,9.0220,9.0350,4089.0000,ANGX
2025-10-02 10:31:00,9.0600,9.0600,9.0403,9.0403,1275.0000,ANGX
2025-10-02 10:30:00,9.0300,9.0700,9.0300,9.0475,2635.0000,ANGX
2025-10-02 10:29:00,9.1040,9.1040,9.0300,9.0359,13302.0000,ANGX
2025-10-02 10:28:00,9.0800,9.0800,9.0500,9.0500,1527.0000,ANGX
2025-10-02 10:27:00,9.1200,9.1200,9.0800,9.0800,2289.0000,ANGX
2025-10-02 10:26:00,9.1251,9.1400,9.1000,9.1400,8679.0000,ANGX
2025-10-02 10:25:00,9.0900,9.1454,9.0900,9.1000,9979.0000,ANGX
2025-10-02 10:24:00,9.1300,9.1300,9.0900,9.0900,1058.0000,ANGX
2025-10-02 10:23:00,9.0800,9.2100,9.0800,9.1600,8371.0000,ANGX
2025-10-02 10:22:00,9.0800,9.1500,9.0600,9.1100,8077.0000,ANGX
2025-10-02 10:21:00,9.0600,9.1245,9.0514,9.1000,5179.0000,ANGX
2025-10-02 10:20:00,9.0500,9.1600,9.0500,9.0600,26294.0000,ANGX
2025-10-02 10:19:00,9.1200,9.1200,9.0500,9.0500,3412.0000,ANGX
2025-10-02 10:18:00,9.1000,9.1128,9.0600,9.0600,2955.0000,ANGX
2025-10-02 10:17:00,9.0850,9.1000,9.0850,9.1000,2637.0000,ANGX
2025-10-02 10:16:00,9.0700,9.1200,9.0600,9.0700,5050.0000,ANGX
2025-10-02 10:15:00,9.0900,9.0900,9.0600,9.0843,2669.0000,ANGX
2025-10-02 10:14:00,9.0900,9.0900,9.0900,9.0900,716.0000,ANGX
