Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
EEIQ,8.44,2.0915,75.47%,0.7618,112011014.0,76.18,0.86M,1.46M,41.90%,4.40%,7.05%,12.49M
FCHL,3.55,1.0759999999999998,16.78%,0.7778,46559252.0,77.78,0.35M,1.00M,69.54%,1.80%,3.55%,4.02M
GLND,13.0,0.5796,-12.16%,0.7983,8156137.0,79.83,8.92M,12.00M,25.63%,58.23%,-,155.98M
LNAI,0.49,0.22940000000000002,-45.16%,1.2416,255208598.0,124.16,13.25M,24.19M,45.24%,4.60%,22.91%,11.94M
OLPX,2.01,0.5113,0.50%,0.5038,104617894.0,50.38,131.74M,669.08M,80.32%,19.58%,6.72%,1.35B
PGEN,3.89,0.2548,-4.66%,0.3161,23477374.0,31.61,148.19M,353.91M,58.12%,39.26%,26.85%,1.38B
