Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
KTTA,1.47,0.3868,1.38%,0.3679,166158050.0,36.79,6.97M,7.44M,6.38%,8.23%,0.33%,10.94M
SMX,61.04,2.508,82.21%,0.9253,22524724.0,92.53,0.83M,-,21.36%,0.04%,3.42%,64.13M
