Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ASPC,16.81,0.604,-35.35%,1.4809,3166666.0,148.09,0.80M,6.55M,65.73%,-,0.27%,39.34M
BBGI,16.69,3.1210000000000004,175.87%,0.4938,45262128.0,49.38,0.63M,0.97M,65.19%,16.96%,8.35%,30.12M
BEAT,1.55,0.9243000000000001,6.90%,0.8001,267886985.0,80.01,27.32M,34.34M,20.67%,9.72%,4.29%,53.38M
CGTL,0.97,0.474,3.73%,0.42100000000000004,24800446.0,42.1,12.94M,17.23M,56.78%,0.49%,3.74%,29.13M
ENVB,10.33,0.7448999999999999,-11.41%,0.9695999999999999,34856143.0,96.96,0.60M,0.60M,0.04%,54.00%,7.27%,6.16M
