Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
DENN,6.18,0.5036,0.32%,0.4988,27476924.0,49.88,46.02M,51.50M,10.65%,93.53%,9.49%,318.26M
EVOK,10.66,1.3224,-0.37%,1.3312,3933887.0,133.12,1.47M,1.49M,5.47%,30.53%,1.20%,16.61M
IHRT,3.99,0.3711,10.83%,0.2371,24616465.0,23.71,115.33M,131.31M,23.19%,73.58%,4.92%,558.11M
KFRC,31.58,0.2869,-5.02%,0.3549,1086004.0,35.49,17.49M,18.60M,5.99%,92.10%,4.59%,587.36M
NFE,1.35,0.1441,-12.34%,0.30510000000000004,81593121.0,30.51,184.81M,274.20M,35.05%,68.23%,32.94%,384.14M
TCMD,22.18,0.4065,4.13%,0.3507,3544980.0,35.07,21.44M,22.34M,3.81%,95.60%,9.06%,494.44M
