Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
GVH,Globavend Holdings Ltd,Industrials,Integrated Freight & Logistics,Australia,590000.0,128.34,7.79,0.08800000000000001,6407035.0
HTOO,Fusion Fuel Green Ltd,Utilities,Utilities - Renewable,Ireland,5250000.0,,6.71,0.5678,29925990.0
IVF,INVO Fertility Inc,Healthcare,Medical Devices,USA,2490000.0,,3.46,0.3569,52290084.0
KSS,Kohl's Corp,Consumer Cyclical,Department Stores,USA,1610000000.0,13.29,14.34,0.3762,207910921.0
LCFY,Locafy Limited,Communication Services,Internet Content & Information,Australia,8750000.0,,6.34,0.1985,6975688.0
