Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
EVAX,Evaxion A/S ADR,Healthcare,Biotechnology,Denmark,28630000.0,,4.53,0.37270000000000003,76858158.0
PEPG,PepGen Inc,Healthcare,Biotechnology,USA,192870000.0,,5.88,1.2105,124580927.0
SPRC,SciSparc Ltd,Healthcare,Biotechnology,Israel,3260000.0,,6.09,0.5901,89089300.0
