Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BATL,3.99,2.1172,-38.90%,4.1016,215078416.0,410.16,14.02M,16.46M,14.81%,61.20%,3.60%,65.66M
BNAI,62.08,2.767,14.52%,2.2894,32087289.0,228.94,2.70M,4.49M,39.93%,6.97%,45.56%,278.62M
CXAI,0.31,0.1114,-15.89%,0.3214,65442660.0,32.14,22.10M,25.85M,30.73%,10.42%,4.97%,9.93M
EVTV,2.62,0.3479,-8.25%,0.46909999999999996,76985829.0,46.91,4.45M,4.83M,7.90%,1.99%,0.97%,12.63M
GXAI,1.5,0.3393,-25.00%,0.7857,113733654.0,78.57,6.50M,7.12M,8.80%,8.64%,4.16%,10.69M
NAMM,4.07,0.3129,-12.28%,0.4968,66227914.0,49.68,4.22M,53.68M,92.15%,3.55%,5.74%,218.47M
