Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
AERT,Aeries Technology Inc,Industrials,Consulting Services,Singapore,51870000.0,,1.1,0.5714,131623896.0
BKTI,BK Technologies Corp,Technology,Communication Equipment,USA,227650000.0,20.22,61.97,0.4266,500625.0
BMRA,Biomerica Inc,Healthcare,Medical Devices,USA,8930000.0,,3.51,0.15839999999999999,39493785.0
GV,Visionary Holdings Inc,Consumer Defensive,Education & Training Services,Canada,8400000.0,,1.94,0.07780000000000001,445341.0
IVP,Inspire Veterinary Partners Inc,Consumer Cyclical,Personal Services,USA,6320000.0,,1.14,0.40049999999999997,47512500.0
JEM,707 Cayman Holdings Ltd,Consumer Cyclical,Apparel Retail,Hong Kong,93970000.0,85.63,4.11,-0.1845,756483.0
SNOA,Sonoma Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,8670000.0,,5.27,0.7267,69652982.0
TRIB,Trinity Biotech Plc ADR,Healthcare,Medical Devices,Ireland,34480000.0,,1.91,0.8905,207797962.0
XPON,Expion360 Inc,Industrials,Electrical Equipment & Parts,USA,6820000.0,,2.02,0.542,388332259.0
