Ticker,Price,Change %,Change from Open %,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AEMD,2.71,25.12%,-6.38%,0.33640000000000003,39841534.0,33.64,706407.0,711136.0,0.03753,0.09794,0.0917,1927818.0
FNGR,0.64,266.49%,109.46%,0.7497,864533331.0,74.97,47345700.0,61310361.0,0.24700001,0.02431,0.0184,38558084.0
PSQL,16.49,68.42%,-3.13%,0.7384999999999999,2581609.0,73.85,,,,,,
QNRX,6.31,22.41%,-12.60%,0.4006,27445800.0,40.06,1432163.0,2008418.0,0.02634,0.66385,0.0556,12683160.0
XLAB,6.2,31.36%,0.16%,0.3115,5204587.0,31.15,,,,,,
