Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding
AMBO,0.76,0.4,0.5179,0.6525,1.0218,0.036000000000000004,3.6,79.86,5.75,0.6106,10.36%,0.4594,3703686.0,45.94,2.62M,2.62M
BAOS,1.55,0.41,0.4421,0.5901,0.7334999999999999,-0.6442,2.375,77.29,4.86,0.4683,1.25%,0.45020000000000004,26565896.0,45.02,0.90M,1.53M
BDRX,0.97,0.86,0.5870000000000001,0.6572,-0.4097,-0.8998999999999999,1.18,79.9,10.9,0.41369999999999996,15.83%,0.2205,6224950.0,22.05,-,0.62M
BJDX,0.54,0.34,0.9594,1.1492,0.3276,-0.7365,1.6032,81.59,3.28,0.754,-13.46%,1.0267,106124137.0,102.67,1.49M,1.49M
GLTO,1.33,3.16,1.8588,2.6851,2.8049,-0.5347,6.3383,69.35,14.75,0.385,-2.38%,0.4188,12706075.0,41.88,1.16M,1.32M
SUGP,2.55,1.05,0.6981,0.6925,0.34049999999999997,-0.6056,2.0459,78.6,10.49,0.5428000000000001,26.69%,0.2177,2431591.0,21.77,0.40M,1.38M
TELO,-0.65,0.15,0.3152,0.3011,-0.2934,-0.7273999999999999,0.7232,69.18,1.93,0.1697,-3.98%,0.2182,22751962.0,21.82,12.97M,30.51M
TTRX,,11.63,0.1358,0.1358,0.1358,-0.08,0.4767,,9.2,0.3143,-62.45%,2.5,18921690.0,250.0,-,14.01M
