Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ABVE,Above Food Ingredients Inc,Consumer Defensive,Packaged Foods,Canada,174050000.0,,3.4,1.0238,182040720.0
BSLK,Bolt Projects Holdings Inc,Basic Materials,Specialty Chemicals,USA,6250000.0,5.91,3.03,0.371,72332078.0
MCRI,"Monarch Casino & Resort, Inc",Consumer Cyclical,Resorts & Casinos,USA,1910000000.0,19.68,104.83,0.2,677933.0
OPEN,Opendoor Technologies Inc,Real Estate,Real Estate Services,USA,1200000000.0,,1.65,0.1074,538570786.0
TDTH,Trident Digital Tech Holdings Ltd. ADR,Technology,Information Technology Services,Singapore,74200000.0,,1.05,0.20829999999999999,11151986.0
VLCN,Volcon Inc,Consumer Cyclical,Auto Manufacturers,USA,11770000.0,,21.61,1.3427,30306819.0
WINT,Windtree Therapeutics Inc,Healthcare,Biotechnology,USA,12150000.0,,1.05,0.16670000000000001,126480685.0
XXII,22nd Century Group Inc,Consumer Defensive,Tobacco,USA,2450000.0,,4.9,0.0699,25138533.0
