Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BBGI,5.67,0.8057,8.83%,0.6592,52265437.0,65.92,0.64M,0.97M,64.72%,9.06%,10.94%,10.23M
ELAB,4.5,0.3043,-3.23%,0.3478,57466896.0,34.78,0.53M,0.54M,-,0.04%,6.24%,8.72M
ELPW,2.25,0.44229999999999997,-14.77%,0.6923,29666914.0,69.23,-,1.41M,-,0.02%,-,3.18M
JTAI,5.71,-0.2584,-44.88%,0.3455,3969138.0,34.55,0.54M,0.60M,8.78%,0.44%,2.96%,3.40M
OMEX,1.25,0.5033,-39.90%,1.5015,257632561.0,150.15,49.43M,55.77M,15.10%,44.92%,4.95%,72.78M
QNCX,0.18,0.1233,-47.02%,1.1201999999999999,1117438586.0,112.02,48.34M,54.49M,13.18%,46.20%,23.07%,10.20M
UCAR,2.38,3.3163,170.45%,0.5959,289857157.0,59.59,-,0.38M,-,0.00%,-,5.87M
