Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ABVE,0.11,0.0,-79.51%,3.8816,76023984.0,388.16,23.89M,51.19M,5.35%,15.88%,6.44%,5.84M
CCHH,0.52,0.5032,-48.76%,1.9335,135813744.0,193.35,4.14M,21.95M,78.71%,1.33%,0.59%,10.11M
GLXG,2.08,1.1309,-18.43%,1.6124,113888872.0,161.24,1.71M,2.52M,32.36%,0.40%,0.72%,5.24M
MTEN,2.29,0.3392,2.69%,0.3041,23994468.0,30.41,0.84M,1.22M,31.02%,3.02%,7.05%,2.80M
PPCB,2.43,0.8,-24.30%,1.3778,174626592.0,137.78,2.04M,2.28M,10.46%,0.81%,1.53%,5.54M
QH,7.41,1.28,5.56%,1.16,15059638.0,116.0,-,0.14M,-,11.35%,-,1.04M
TOVX,0.31,0.2608,-19.21%,0.5606,290080640.0,56.06,45.14M,45.89M,1.63%,4.28%,6.03%,14.09M
WTO,0.85,-0.1499,-50.29%,0.71,59865744.0,71.0,0.97M,2.02M,50.66%,0.81%,5.04%,1.68M
