Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CNSP,7.84,2.3923,-14.50%,2.9677999999999995,83221987.0,296.78,-,0.63M,0.00%,15.31%,-,6.36M
MNDR,1.2,0.2632,-9.09%,0.3895,110222230.0,38.95,3.21M,4.23M,24.21%,2.88%,0.52%,5.07M
PN,5.42,0.8918,-6.07%,1.014,49943664.0,101.4,1.07M,14.31M,92.51%,0.03%,1.34%,77.57M
RLYB,14.12,0.5005,0.93%,0.4867,10619491.0,48.67,3.17M,5.28M,40.04%,39.20%,44.35%,74.69M
