Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AZTR,0.28,0.6059,-12.39%,0.833,508862805.0,83.3,16.18M,16.19M,0.10%,4.70%,0.77%,4.58M
CODX,2.59,-0.0226,-32.90%,0.45659999999999995,56522353.0,45.66,1.92M,2.10M,8.57%,8.87%,-,5.43M
