Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AMCI,7.27,1.6827,100.83%,0.3358,98052202.0,33.58,1.09M,3.85M,55.20%,28.79%,0.80%,23.42M
KYTX,10.82,0.2323,-11.31%,0.3895,18790239.0,38.95,21.91M,43.79M,49.98%,30.70%,16.11%,473.87M
MASK,0.41,0.3635,-15.88%,0.6209,203205279.0,62.09,3.50M,11.83M,68.75%,16.20%,0.73%,4.59M
OCG,0.17,-0.21359999999999998,-45.94%,0.4545,198568446.0,45.45,14.06M,21.23M,33.79%,0.11%,0.26%,3.67M
QIPT,3.5,0.341,-0.85%,0.3525,14766462.0,35.25,36.74M,43.44M,16.29%,57.21%,2.50%,152.04M
RADX,10.63,1.4953,-24.56%,2.3075,36442101.0,230.75,-,7.88M,-,2.65%,-,125.54M
