Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CAPR,29.96,3.7107,-0.13%,3.717,56727271.0,371.7,40.19M,45.72M,12.10%,37.87%,35.22%,1.37B
QCLS,4.67,0.38170000000000004,4.94%,0.3166,54377594.0,31.66,3.89M,4.17M,6.72%,0.41%,11.70%,19.45M
