Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ALLO,3.06,0.125,-25.18%,0.5036999999999999,87260285.0,50.37,162.20M,229.41M,33.47%,45.64%,19.77%,745.96M
ALMU,15.35,0.4266,9.41%,0.3039,13294916.0,30.39,13.26M,18.00M,26.35%,22.35%,23.43%,276.34M
BFRG,1.05,0.1855,-11.02%,0.3323,11948531.0,33.23,9.12M,11.42M,27.98%,3.98%,64.26%,19.37M
JDZG,1.99,0.30920000000000003,-2.45%,0.3421,23382028.0,34.21,-,1.41M,-,0.00%,-,2.81M
RCT,1.01,0.7719,-19.84%,1.2105,158799635.0,121.05,44.23M,50.00M,0.00%,3.29%,0.35%,44.67M
RECT,2.23,0.8583,19.89%,0.55,126030269.0,55.0,2.40M,14.50M,83.45%,0.22%,0.18%,32.33M
RMSG,2.7,4.7508,195.50%,0.9460999999999999,436865811.0,94.61,1.19M,1.98M,76.59%,0.75%,47.60%,13.69M
SKYQ,11.62,-0.077,-37.96%,0.4877,21973048.0,48.77,2.38M,3.23M,-,9.52%,6.08%,43.66M
VRAX,0.17,0.5985,-8.52%,0.7474,266690314.0,74.74,6.99M,7.42M,5.90%,11.57%,0.00%,1.23M
