Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
DVAX,15.38,0.38189999999999996,-0.71%,0.3917,30747058.0,39.17,116.65M,117.36M,0.66%,97.44%,10.54%,1.81B
ELOG,1.65,0.162,-41.70%,0.993,36249643.0,99.3,-,12.02M,-,0.09%,-,19.83M
INDP,2.65,0.359,-11.37%,0.5333,27951141.0,53.33,1.69M,1.75M,3.55%,4.02%,1.05%,4.64M
MWG,0.35,0.38130000000000003,-40.75%,1.3311000000000002,285153410.0,133.11,17.04M,33.33M,66.81%,0.43%,0.03%,17.94M
OMER,15.36,0.7554000000000001,-6.57%,0.8789,24500368.0,87.89,68.19M,70.07M,3.82%,46.48%,20.41%,1.09B
SOBR,2.37,0.8231,22.16%,0.49229999999999996,143086701.0,49.23,1.21M,1.52M,20.00%,4.01%,0.16%,3.59M
