Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AHMA,14.34,1.9813,34.02%,1.2245,45335065.0,122.45,1.92M,10.74M,93.49%,-,0.11%,423.03M
FTEL,1.2,0.4118,0.00%,0.4118,81911059.0,41.18,0.33M,1.31M,86.50%,0.00%,6.46%,2.92M
KALA,1.33,0.37670000000000003,2.31%,0.3456,169189789.0,34.56,7.93M,8.21M,3.41%,12.72%,5.86%,10.92M
QTTB,3.82,0.7443000000000001,-10.12%,0.9406,167431778.0,94.06,4.55M,12.30M,62.99%,10.86%,6.11%,47.01M
