Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ASTI,Ascent Solar Technologies Inc,Technology,Solar,USA,5140000.0,,2.84,1.4378,111780246.0
CYN,Cyngn Inc,Technology,Software - Application,USA,23830000.0,,13.6,1.7146000000000001,137838738.0
KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,156430000.0,14.3,54.8,0.3538,98971.0
