Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
FEED,2.26,0.5804,1.80%,0.5524,130412819.0,55.24,0.84M,1.01M,22.82%,22.93%,10.56%,2.46M
PAVS,0.36,0.2184,-37.74%,0.9568000000000001,493799485.0,95.68,-,0.67M,94.74%,0.07%,-,0.46M
RBNE,2.11,0.9181999999999999,39.74%,0.37270000000000003,183486410.0,37.27,2.68M,2.80M,4.15%,10.76%,31.95%,5.91M
UGRO,7.02,0.14150000000000001,-13.65%,0.322,26965210.0,32.2,0.67M,0.75M,10.66%,3.97%,9.61%,5.28M
