Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AMSS,5.7,0.5922,-21.38%,1.0251000000000001,17232564.0,102.51,5.75M,14.91M,61.44%,-,-,84.99M
APPS,6.68,0.38880000000000003,2.77%,0.3514,54617981.0,35.14,106.12M,120.32M,11.50%,61.36%,11.41%,806.02M
ASTC,13.81,4.5911,86.37%,2.0,145069894.0,200.0,1.38M,1.76M,21.73%,6.42%,3.00%,24.29M
BRTX,0.43,0.733,8.23%,0.6013000000000001,510977036.0,60.13,23.31M,25.48M,8.50%,7.19%,1.58%,11.03M
FGL,2.64,0.4043,-5.38%,0.484,35437120.0,48.4,0.56M,17.01M,37.72%,0.02%,7.66%,2.61M
SNGX,0.87,0.6875,-12.56%,0.9298000000000001,241793383.0,92.98,14.80M,14.82M,0.15%,1.76%,4.70%,12.83M
UZX,0.84,0.0843,-18.13%,0.3243,58190843.0,32.43,2.37M,11.16M,78.81%,0.33%,0.47%,9.32M
