Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
DRCT,4.11,0.7792,-24.45%,1.355,113193019.0,135.5,1.27M,1.30M,2.40%,0.46%,3.10%,5.08M
KUST,2.62,0.2843,-25.14%,0.7156999999999999,113832741.0,71.57,0.72M,0.80M,9.91%,3.77%,4.98%,1.66M
MOVE,16.74,1.4017,-16.88%,1.8895,42354063.0,188.95,0.70M,0.83M,23.02%,8.85%,6.21%,15.22M
RVYL,6.31,0.20420000000000002,-13.56%,0.3931,12781667.0,39.31,0.57M,0.92M,45.18%,11.39%,4.61%,6.51M
