Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BIYA,1.3,0.0924,-23.08%,0.4202,33909240.0,42.02,1.73M,4.79M,31.18%,0.03%,0.25%,3.28M
BLZE,7.59,0.6358,1.88%,0.6056,36998930.0,60.56,56.66M,60.03M,5.72%,54.00%,2.46%,456.15M
CLRB,3.18,0.12369999999999999,-30.11%,0.6078,54427643.0,60.78,3.98M,4.24M,6.18%,14.34%,0.68%,13.48M
DGXX,5.11,0.2937,-4.13%,0.3494,114464415.0,34.94,59.38M,70.47M,15.74%,17.59%,5.68%,360.10M
EVER,23.82,0.6304,24.39%,0.3107,6822035.0,31.07,27.02M,35.37M,23.60%,78.09%,18.83%,842.59M
MASK,2.09,0.4414,2.45%,0.4069,45853981.0,40.69,0.82M,1.13M,27.27%,10.99%,5.59%,2.36M
SDOT,0.5,0.9118999999999999,-12.67%,1.1893,516852516.0,118.93,1.53M,1.55M,16.57%,3.35%,2.94%,0.92M
VRDN,18.75,0.3336,1.41%,0.3151,16109978.0,31.51,93.72M,101.83M,8.52%,97.81%,11.37%,1.92B
