Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ANL,10.63,0.6279,16.56%,0.39659999999999995,7668000.0,39.66,-,27.00M,-,0.05%,-,332.08M
FAT,0.29,0.3271,-25.02%,0.77,187643896.0,77.0,5.76M,16.61M,67.88%,5.88%,19.13%,5.41M
LRHC,2.89,-0.0334,-35.92%,0.5084000000000001,30084161.0,50.84,0.11M,0.12M,32.45%,1.33%,8.49%,4.70M
PMN,14.16,0.1795,-23.99%,0.5519,7933575.0,55.19,1.38M,2.15M,35.89%,7.34%,1.41%,30.48M
RPGL,0.53,-0.4014,-57.76%,0.4171,91839748.0,41.71,6.14M,17.35M,64.62%,0.39%,1.09%,9.16M
TWNP,0.16,-0.415,-75.52%,1.3893,250322392.0,138.93,2.62M,57.33M,95.43%,0.30%,13.87%,9.11M
VIVS,2.92,0.7176,-1.35%,0.7412000000000001,72375231.0,74.12,2.58M,2.61M,1.07%,7.88%,0.33%,7.61M
