Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AMBR,2.47,0.5633,-8.86%,0.7152,89415599.0,71.52,7.22M,7.83M,-,0.68%,3.31%,213.51M
MNDR,2.65,0.3947,2.71%,0.3579,21474287.0,35.79,0.78M,1.23M,36.24%,8.50%,10.15%,3.26M
