Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AIOS,0.62,0.3709,-1.94%,0.39799999999999996,71089942.0,39.8,3.28M,4.80M,28.92%,1.83%,0.30%,2.85M
CDIO,2.88,0.2857,-8.57%,0.40630000000000005,75921215.0,40.63,1.70M,1.77M,6.79%,7.09%,8.50%,5.26M
MGRX,0.53,0.48829999999999996,-14.79%,0.7467,343663278.0,74.67,13.02M,13.88M,20.09%,15.34%,2.47%,8.63M
