Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
CERO,CERo Therapeutics Holdings Inc,Healthcare,Biotechnology,USA,4930000.0,,9.56,0.1716,1898000.0
FMTO,Femto Technologies Inc,Technology,Software - Application,Israel,3040000.0,,3.53,0.0,137974.0
INM,InMed Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,4670000.0,,3.87,0.5796,109978256.0
NA,Nano Labs Ltd,Technology,Semiconductors,China,254530000.0,,14.85,0.3636,17859312.0
NKTR,Nektar Therapeutics,Healthcare,Biotechnology,USA,303350000.0,,24.45,1.5629,37172732.0
SRFM,Surf Air Mobility Inc,Industrials,Airlines,USA,69420000.0,,3.6,0.8848,79889512.0
WFF,WF Holding Ltd,Industrials,Specialty Industrial Machinery,Malaysia,153930000.0,1210.0,6.05,-0.0707,8549456.0
