Ticker,Price,Change %,Change from Open %,Gap,Volume,Shs Float,Shares Outstanding,Insider Own,Inst Own,Short Float,Sector,Industry,Country,Market Cap
IPDN,7.9,102.56%,27.42%,0.5897,5647516,383294,665811,0.23413,0.00597,0.0226,Industrials,Staffing & Employment Services,United States,2596663
LXEH,2.45,78.80%,94.40%,-0.0803,6807122,1749035,1871667,0.06301,0.025120001,0.0054,Consumer Defensive,Education & Training Services,China,2625833
WHLR,6.94,271.16%,104.74%,0.8128,9906260,53650,568211,0.0,0.0063099996,0.17889999,Real Estate,REIT - Retail,United States,1062554
