Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AUUD,1.96,0.6065999999999999,-6.22%,0.7131000000000001,137578930.0,71.31,0.45M,0.50M,99.90%,0.93%,96.37%,0.98M
BIYA,0.9,0.17120000000000002,-23.31%,0.5271,31971746.0,52.71,1.91M,4.79M,31.18%,0.00%,19.37%,2.07M
HCWB,1.22,2.6201999999999996,10.91%,2.2641,389109584.0,226.41,5.10M,6.73M,24.24%,11.19%,11.19%,8.22M
MRNO,0.57,0.9423999999999999,13.28%,0.7147,322485734.0,71.47,79.32M,79.32M,98.30%,0.33%,0.18%,44.92M
PIII,11.29,1.8015,113.83%,0.3102,64676049.0,31.02,1.82M,3.29M,45.11%,10.99%,3.96%,81.71M
SLE,6.04,0.484,-9.58%,0.6413,45374279.0,64.13,1.41M,1.46M,3.67%,11.04%,1.59%,8.82M
TDIC,1.04,0.3,-33.33%,0.95,142968347.0,95.0,2.95M,7.20M,60.10%,0.92%,5.24%,7.70M
