Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ADTX,0.01,-0.0231,-25.29%,0.3077,1199292903.0,30.77,-,0.04M,0.00%,146.35%,-,0.01M
AKAN,18.54,0.2047,-11.63%,0.3632,5366205.0,36.32,-,0.44M,0.00%,1.89%,-,10.03M
BYAH,1.47,0.4,-49.48%,1.7713999999999999,104386523.0,177.14,1.02M,33.87M,96.99%,0.00%,1.32%,4.73M
CUPR,3.97,0.6473,22.91%,0.34020000000000006,83095797.0,34.02,0.92M,0.92M,93.86%,0.07%,9.26%,3.65M
DSY,4.88,0.2577,-26.28%,0.7062,28878615.0,70.62,1.25M,74.75M,98.33%,0.18%,3.04%,40.27M
GMM,3.36,0.16670000000000001,-23.46%,0.5243,34717276.0,52.43,50.85M,62.31M,18.39%,0.02%,0.15%,31.24M
VSME,1.69,0.5225,-4.52%,0.5946,80338544.0,59.46,2.57M,2.74M,6.97%,0.18%,2.69%,4.67M
