Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CDXS,1.71,0.3465,-9.52%,0.4882,40792226.0,48.82,87.57M,90.48M,3.05%,72.09%,10.46%,155.39M
ORBS,0.9,0.1167,-17.13%,0.3475,301966422.0,34.75,132.65M,187.26M,32.95%,46.97%,8.12%,178.70M
TLYS,2.4,0.47240000000000004,-11.76%,0.6687000000000001,46859676.0,66.87,22.39M,30.47M,26.52%,69.40%,3.13%,73.14M
