Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ARAI,1.03,0.5373,3.63%,0.48340000000000005,358490140.0,48.34,4.46M,34.21M,87.77%,1.94%,12.66%,37.53M
ELAB,5.26,0.1689,-19.08%,0.44439999999999996,57423968.0,44.44,0.53M,1.94M,-,0.01%,6.24%,10.19M
GAME,0.32,0.27899999999999997,-21.66%,0.6325999999999999,273106803.0,63.26,84.31M,98.07M,14.31%,18.12%,4.35%,30.90M
GLMD,0.79,0.2615,-31.12%,0.8315,177003313.0,83.15,6.52M,6.58M,1.19%,5.99%,0.27%,5.18M
ONCO,1.22,0.0796,-24.69%,0.4336,236154532.0,43.36,0.58M,0.72M,-,2.11%,8.97%,0.87M
