Ticker,Price,Change %,Change from Open %,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
YMAT,2.48,87.14%,34.03%,0.3962,3277388.0,39.62,664113,2790666,0.48619,0.00327,0.0066000004,5313386
