Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ANGH,3.77,0.625,-7.82%,0.7629,43028292.0,76.29,6.69M,6.69M,0.00%,0.14%,0.02%,25.20M
DRCT,0.06,0.068,-22.22%,0.37310000000000004,207787112.0,37.31,30.51M,31.69M,3.72%,0.99%,1.90%,2.66M
ESHA,19.18,0.33380000000000004,-2.14%,0.363,7780966.0,36.3,1.04M,3.89M,73.48%,13.57%,0.24%,74.99M
INBS,9.53,1.3244,66.03%,0.4,106644258.0,40.0,0.95M,9.10M,1.00%,14.11%,10.01%,9.13M
NCL,0.27,0.4077,-6.47%,0.5052,270395096.0,50.52,10.74M,22.47M,52.79%,0.90%,1.01%,6.21M
ORIS,1.49,0.2213,-15.34%,0.4426,6747007.0,44.26,3.21M,22.01M,85.41%,0.00%,2.46%,1.64M
