Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AIM,1.02,0.4366,-27.14%,0.9718000000000001,183692672.0,97.18,4.04M,4.22M,4.17%,2.51%,2.34%,4.30M
LBGJ,0.03,-0.022799999999999997,-61.64%,1.5472,1281638787.0,154.72,3.31M,3.31M,0.00%,2.33%,2.08%,0.56M
VNRX,0.2,0.0526,-30.94%,0.5242,354638154.0,52.42,109.19M,109.62M,19.45%,11.91%,1.30%,27.11M
