Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
ADN,Advent Technologies Holdings Inc,Industrials,Electrical Equipment & Parts,USA,10190000.0,,3.82,0.036699999999999997,11789223.0
PGEN,Precigen Inc,Healthcare,Biotechnology,USA,876040000.0,,2.94,0.5892000000000001,172783778.0
PPSI,Pioneer Power Solutions Inc,Industrials,Electrical Equipment & Parts,USA,48260000.0,,4.35,0.3987,96919902.0
SIF,SIFCO Industries Inc,Industrials,Aerospace & Defense,USA,41410000.0,,6.7,0.19010000000000002,205740.0
TIVC,Tivic Health Systems Inc,Healthcare,Medical Devices,USA,4099999.9999999995,,3.79,0.08289999999999999,41285367.0
