Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AZI,2.5,0.6446999999999999,13.64%,0.4474,83266630.0,44.74,1.26M,76.80M,98.77%,0.00%,5.25%,8.06M
PRPH,0.09,-0.1465,-50.52%,0.725,363606797.0,72.5,42.86M,46.18M,7.19%,6.56%,0.33%,0.52M
