Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
CNET,ZW Data Action Technologies Inc,Communication Services,Advertising Agencies,China,4050000.0,,1.76,0.39130000000000004,9004115.0
HSDT,Helius Medical Technologies Inc,Healthcare,Medical Devices,USA,590000.0,,1.11,0.3136,152279904.0
INEO,INNEOVA Holdings Ltd,Consumer Cyclical,Auto Parts,Singapore,17590000.0,,1.78,0.5345,46779240.0
KBSX,FST Corp,Basic Materials,Steel,Singapore,101170000.0,,2.26,0.4487,18374600.0
KZIA,Kazia Therapeutics Limited ADR,Healthcare,Biotechnology,Australia,6390000.0,,9.54,0.8153,49671824.0
NAOV,NanoVibronix Inc,Healthcare,Medical Devices,USA,3100000.0,,1.2,0.47509999999999997,99517544.0
