Ticker,Price,Change %,Change from Open %,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
GCTK,4.5,121.74%,9.81%,1.0193,6362617.0,101.93,636246,798390,0.101730004,0.15549,0.0313,1620731
TWG,0.4,48.22%,3.02%,0.4388,35900034.0,43.88,16098871,59579883,0.25464,0.00198,0.0013,17770204
WETO,2.22,53.08%,-8.28%,0.669,4652029.0,66.9,176268,1077801,0.01512,0.00166,0.0383,1562811
