Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BZFD,1.39,0.9044,-18.24%,1.3291,130021520.0,132.91,23.44M,36.30M,37.73%,8.50%,8.47%,52.32M
CNCK,2.06,0.1771,-13.45%,0.36,52115238.0,36.0,13.80M,130.81M,89.84%,2.02%,2.06%,280.01M
CREG,0.25,0.419,7.35%,0.3218,171141851.0,32.18,22.51M,22.96M,1.96%,0.91%,4.59%,5.83M
TDIC,2.36,1.2692,30.39%,0.7404000000000001,113626002.0,74.04,2.95M,7.20M,60.10%,0.83%,5.24%,17.46M
