Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CAST,2.13,0.26789999999999997,-6.99%,0.36310000000000003,16532784.0,36.31,16.31M,26.93M,60.07%,-,0.30%,87.03M
CTNT,0.04,0.284,-13.79%,0.4894,2515898788.0,48.94,36.03M,36.87M,2.27%,0.26%,1.56%,1.57M
ELPW,3.62,0.3558,-6.70%,0.4532,64664330.0,45.32,-,1.41M,1.97%,0.89%,-,5.11M
LIDR,2.19,0.2959,-1.35%,0.3136,102961271.0,31.36,43.40M,45.17M,4.30%,19.25%,5.13%,99.30M
SCNI,0.74,0.6162,-1.73%,0.6446999999999999,199336272.0,64.47,3.39M,3.47M,2.25%,2.36%,2.15%,2.56M
XE,29.2,0.2696,-3.02%,0.3091,43914681.0,30.91,-,3.13M,-,-,-,583.12M
