Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
GHRS,15.46,0.1677,-18.59%,0.4343,5565809.0,43.43,44.85M,62.03M,27.70%,70.89%,4.83%,958.98M
MNTS,8.82,0.5366,-10.55%,0.7178,68758102.0,71.78,1.38M,1.40M,1.00%,1.03%,8.00%,12.32M
MOBX,0.33,0.2152,-17.13%,0.46630000000000005,189729597.0,46.63,44.00M,48.75M,27.43%,16.49%,3.65%,19.89M
SMXT,1.02,0.1591,-11.30%,0.3068,35962004.0,30.68,39.28M,54.30M,27.66%,3.23%,0.93%,55.39M
VRME,1.06,0.5713,-1.85%,0.6009,188990720.0,60.09,9.79M,12.25M,21.35%,8.11%,3.33%,13.18M
