Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CHOW,0.76,0.6196,-7.17%,0.7447,338816353.0,74.47,10.64M,32.50M,69.68%,0.23%,3.24%,26.72M
JDZG,1.69,0.2803,-2.87%,0.3182,63408917.0,31.82,0.04M,24.44M,98.75%,0.01%,173.16%,39.50M
LHSW,0.24,0.259,-6.88%,0.3521,101460547.0,35.21,17.79M,50.00M,65.80%,0.35%,0.52%,12.59M
NVCR,12.53,0.19329999999999997,-12.74%,0.3676,16631920.0,36.76,100.78M,111.98M,10.00%,82.63%,7.91%,1.40B
PMI,1.59,-0.0124,-28.38%,0.3789,34715795.0,37.89,26.14M,73.70M,64.53%,10.45%,2.60%,117.18M
SGN,0.27,0.2907,-12.62%,0.4771,407921594.0,47.71,12.25M,13.72M,10.68%,17.31%,24.10%,3.76M
