Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AMCI,14.65,1.0151000000000001,21.17%,0.6629999999999999,76389886.0,66.3,1.09M,3.85M,66.06%,28.79%,0.80%,47.19M
AZI,1.87,0.2143,-6.97%,0.30519999999999997,36552496.0,30.52,2.61M,76.80M,97.44%,0.00%,2.53%,6.02M
SRXH,0.38,0.2378,-46.92%,1.3319999999999999,371280745.0,133.2,11.85M,15.16M,57.27%,1.14%,7.79%,10.45M
