Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BNAI,8.7,0.4146,-3.87%,0.4715,48399577.0,47.15,2.70M,4.49M,39.93%,7.08%,45.56%,39.04M
BOXL,1.82,0.456,-17.27%,0.76,111574091.0,76.0,0.93M,0.95M,2.54%,15.24%,16.17%,1.73M
IMTE,0.92,0.2977,-14.23%,0.513,26185765.0,51.3,2.93M,3.43M,14.72%,1.99%,0.41%,3.15M
LSTA,4.03,0.8656999999999999,1.00%,0.8472,4939172.0,84.72,7.12M,8.76M,19.28%,8.38%,0.13%,35.54M
LUCD,1.13,-0.0661,-29.38%,0.3223,31918916.0,32.23,92.31M,130.92M,29.59%,28.48%,5.14%,148.14M
MLEC,6.48,0.47609999999999997,5.88%,0.39409999999999995,5656342.0,39.41,0.52M,0.73M,28.80%,0.65%,2.61%,4.71M
PAPL,1.41,0.4536,-15.06%,0.7112999999999999,51271062.0,71.13,-,1.35M,-,10.23%,-,1.90M
PAVM,12.05,0.9467,-32.30%,1.8756,54381764.0,187.56,0.90M,1.06M,15.70%,8.06%,4.19%,12.81M
SLGB,1.84,0.4959,-48.46%,1.9024,80204313.0,190.24,1.00M,40.00M,97.56%,-,3.90%,75.44M
