Ticker,Price,Change %,Change from Open %,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AEMD,2.49,14.75%,-14.73%,0.3456,45124880.0,34.56,706407.0,711136.0,0.03753,0.09794,0.0917,1770728.0
FNGR,0.4,129.53%,31.70%,0.7428,1246831212.0,74.28,47345700.0,61310361.0,0.24700001,0.02431,0.0184,24401524.0
PSQL,19.11,95.20%,12.54%,0.7343999999999999,3675424.0,73.44,,,,,,
QNRX,6.12,18.72%,-15.24%,0.4006,31016956.0,40.06,1432163.0,2008418.0,0.02634,0.66385,0.0556,12291518.0
XLAB,5.14,8.90%,-17.10%,0.3136,5791661.0,31.36,,,,,,
