Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AEHL,0.72,0.287,-1.65%,0.3085,96649978.0,30.85,,,,,,
DOMO,3.95,0.254,-7.82%,0.3603,30837062.0,36.03,,,,,,
EHGO,2.71,0.5398,-34.22%,1.3409,80233712.0,134.09,,,,,,
LGCL,1.76,0.8497,10.69%,0.6709999999999999,64305052.0,67.1,,,,,,
PLAG,0.7,0.183,-9.61%,0.30879999999999996,41168455.0,30.88,,,,,,
WBUY,1.12,0.47759999999999997,-16.42%,0.7678,174469184.0,76.78,,,,,,
