Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AIXI,1.22,0.23070000000000002,-18.67%,0.5132,138560791.0,51.32,-,13.45M,-,4.69%,-,16.41M
CREG,0.63,0.8541,31.56%,0.4093,439072615.0,40.93,22.51M,22.96M,1.96%,0.90%,1.69%,14.50M
ISPC,0.13,-0.0154,-36.30%,0.5457,358252570.0,54.57,29.53M,29.66M,0.43%,0.43%,1.97%,3.80M
LNKS,2.17,0.10710000000000001,-16.54%,0.3265,22447443.0,32.65,-,0.04M,-,0.04%,-,3.49M
RAYA,0.95,1.0794,9.25%,0.9033,418273730.0,90.33,0.82M,0.90M,8.63%,1.99%,12.80%,0.85M
SQFT,3.89,0.37939999999999996,-5.12%,0.4539,48729871.0,45.39,0.93M,1.31M,35.34%,12.52%,4.90%,5.61M
WGRX,0.12,0.1321,-20.37%,0.4217,211854170.0,42.17,46.09M,101.31M,56.05%,1.87%,6.16%,12.59M
