Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
FTEL,1.19,-0.0083,-34.62%,0.5167,123593063.0,51.67,0.33M,1.31M,86.50%,0.00%,6.46%,2.90M
PLRZ,7.33,1.3196,5.32%,1.2025,148191595.0,120.25,1.00M,5.88M,0.00%,0.21%,3.19%,7.31M
TAOP,2.84,0.3271,-8.68%,0.4533,19660726.0,45.33,0.64M,1.00M,35.79%,1.23%,13.36%,2.84M
