Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AZI,0.65,1.464,21.47%,1.0284,529806990.0,102.84,32.35M,45.50M,28.90%,0.04%,0.11%,29.58M
CIIT,0.41,0.1892,-25.68%,0.6,53690734.0,60.0,8.10M,16.53M,67.09%,0.10%,2.50%,9.98M
EONR,0.8,0.19399999999999998,-13.98%,0.3881,338403917.0,38.81,39.84M,45.03M,20.28%,4.56%,5.41%,39.97M
RLMD,7.17,0.6112,11.16%,0.44939999999999997,42850211.0,44.94,60.48M,73.33M,17.52%,66.09%,1.84%,525.80M
SAFX,0.32,0.462,6.03%,0.3788,244136448.0,37.88,6.45M,149.26M,96.91%,4.18%,125.96%,75.25M
