Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
GMHS,0.98,0.04769999999999999,-34.01%,0.5876,34795172.0,58.76,9.76M,49.52M,82.98%,0.11%,1.01%,56.36M
NCRA,0.13,-0.188,-43.94%,0.4485,262729295.0,44.85,6.32M,15.30M,58.68%,2.13%,8.26%,1.99M
NEXR,0.93,-0.2314,-49.18%,0.5124,50994807.0,51.24,1.76M,1.77M,0.44%,0.02%,1.83%,1.64M
OCC,19.0,0.5447,-2.76%,0.5886,18906980.0,58.86,5.82M,8.19M,34.11%,19.36%,5.03%,167.80M
SMTK,0.84,1.0553,35.64%,0.5153,269186062.0,51.53,17.39M,21.20M,18.93%,7.47%,2.66%,18.01M
SUNE,5.88,4.2035,97.32%,1.6372,313284995.0,163.72,3.30M,3.41M,19.91%,10.80%,6.32%,24.24M
TDIC,0.5,1.2366,60.37%,0.3946,565029057.0,39.46,2.95M,7.20M,60.10%,1.16%,39.28%,18.91M
