Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ARDX,6.06,0.2096,-5.75%,0.2834,18707361.0,28.34,231.44M,240.77M,3.96%,67.94%,8.26%,1.47B
BJRI,33.96,0.1837,-1.76%,0.20489999999999997,1514320.0,20.49,20.21M,22.18M,8.63%,99.71%,10.34%,751.34M
CTM,1.17,0.1359,-12.69%,0.301,88667582.0,30.1,67.59M,90.81M,27.32%,35.39%,4.57%,108.81M
DFSC,5.25,0.2069,-0.76%,0.2161,31338943.0,21.61,1.38M,1.40M,0.96%,15.04%,3.02%,7.35M
GETY,1.88,-0.0647,-39.74%,0.5522,129124790.0,55.22,116.20M,414.81M,71.99%,27.64%,8.77%,779.85M
HKD,2.95,0.7456,2.79%,0.6981999999999999,322587529.0,69.82,27.30M,124.54M,-,0.23%,4.16%,241.84M
MSAI,1.56,0.1818,-11.86%,0.34090000000000004,198187186.0,34.09,26.84M,34.07M,22.36%,53.95%,0.39%,53.94M
WAI,3.57,0.19399999999999998,-0.83%,0.204,4814152.0,20.4,1.88M,1.88M,0.40%,0.00%,3.26%,6.72M
