Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AHMA,2.24,-0.5072,-63.40%,0.3465,36950834.0,34.65,1.92M,10.74M,93.49%,0.55%,0.37%,66.08M
GMEX,1.12,0.3494,-5.08%,0.4217,45202158.0,42.17,-,0.16M,-,1.40%,-,1.58M
MGRX,0.32,0.9981,-17.93%,1.4346,308238380.0,143.46,13.02M,13.88M,20.09%,15.57%,13.34%,5.27M
TOVX,0.21,0.0842,-22.22%,0.39390000000000003,254987976.0,39.39,44.91M,45.89M,2.14%,2.82%,13.62%,9.64M
UGRO,6.15,1.8211000000000002,72.27%,0.6376,150920004.0,63.76,0.67M,0.75M,10.66%,3.97%,5.65%,4.62M
