Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BCG,1.73,0.214,0.58%,0.207,22953203.0,20.7,2.83M,16.60M,82.97%,1.93%,0.27%,28.72M
IVVD,2.35,0.32770000000000005,-7.11%,0.4294,135971835.0,42.94,186.52M,214.41M,19.99%,57.15%,12.93%,547.84M
XPON,1.16,-0.0866,-27.04%,0.252,27757394.0,25.2,3.28M,8.64M,6.23%,15.38%,19.31%,4.03M
