Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
HKIT,0.06,0.4375,-41.92%,1.475,720680147.0,147.5,6.24M,21.11M,70.45%,0.15%,2.87%,1.68M
KIDZ,3.08,0.5024000000000001,-14.92%,0.7659,88777991.0,76.59,0.31M,0.36M,-,4.55%,13.23%,3.78M
MASK,2.27,0.8306,38.41%,0.3226,123966942.0,32.26,7.07M,22.62M,-,0.55%,0.50%,2.56M
NPT,7.48,0.5681,16.51%,0.34590000000000004,5576331.0,34.59,22.18M,22.18M,0.00%,-,0.59%,165.94M
VRAX,0.22,0.3532,-11.51%,0.5292,237217423.0,52.92,6.99M,7.42M,5.90%,11.57%,0.15%,1.63M
