Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AKAN,18.54,0.2047,-11.16%,0.35609999999999997,5391587.0,35.61,-,0.44M,0.00%,1.89%,-,10.03M
BYAH,1.47,0.4,-48.78%,1.7333,105119960.0,173.33,1.02M,33.87M,96.99%,0.00%,1.32%,4.73M
CUPR,3.97,0.6473,21.77%,0.3528,83380568.0,35.28,0.92M,0.92M,93.86%,0.07%,9.26%,3.65M
DFNS,0.23,-0.092,-31.15%,0.3188,370970208.0,31.88,43.53M,60.27M,27.77%,4.01%,11.26%,14.04M
DSY,4.88,0.2577,-29.07%,0.7731999999999999,29304798.0,77.32,1.25M,74.75M,98.33%,0.18%,3.04%,40.27M
GMM,3.36,0.16670000000000001,-22.94%,0.5139,36480036.0,51.39,50.85M,62.31M,18.39%,0.00%,0.15%,31.24M
VSME,1.69,0.5225,-4.25%,0.5901,91289560.0,59.01,2.57M,2.74M,6.97%,0.18%,2.69%,4.67M
