Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
EDUC,Educational Development Corp,Communication Services,Publishing,USA,9270000.0,,1.08,0.0286,2505742.0
EEIQ,EpicQuest Education Group International Limited,Consumer Defensive,Education & Training Services,USA,16260000.000000002,,1.24,1.2845,204753938.0
ELAB,PMGC Holdings Inc,Healthcare,Biotechnology,USA,3520000.0,,2.37,0.254,157971896.0
LIMN,Liminatus Pharma Inc,Healthcare,Biotechnology,USA,92290000.0,,3.41,0.2266,35465625.0
MODV,ModivCare Inc,Healthcare,Medical Care Facilities,USA,15360000.0,,1.07,0.9107,300677883.0
ZNB,Zeta Network Group,Communication Services,Entertainment,USA,2380000.0,,2.0,0.3223,19252936.0
