Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ABP,1.67,0.0987,-35.02%,0.6908,74062295.0,69.08,1.73M,2.67M,36.26%,2.73%,1.06%,4.54M
ATXG,0.43,0.0085,-28.28%,0.40619999999999995,15282282.0,40.62,11.40M,11.72M,2.72%,1.42%,0.01%,5.02M
EVMN,29.03,0.7087,3.68%,0.648,15929844.0,64.8,17.75M,31.52M,43.70%,16.67%,14.14%,915.14M
EWCZ,5.72,0.43,-0.17%,0.4325,11702509.0,43.25,28.71M,43.39M,34.29%,54.35%,3.35%,310.94M
PHIO,1.12,0.2444,-20.00%,0.5556,161086557.0,55.56,9.52M,10.76M,11.57%,2.28%,6.83%,12.06M
QNCX,0.53,3.0592,88.46%,1.1538,1488609257.0,115.38,48.34M,54.49M,13.18%,21.77%,3.88%,29.39M
