Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
KIDZ,0.11,0.1338,-19.39%,0.4065,304257156.0,40.65,15.58M,18.09M,49.33%,9.10%,2.12%,3.33M
XWEL,1.21,2.2011000000000003,51.25%,1.1164,348595276.0,111.64,4.30M,5.77M,25.37%,6.14%,5.27%,6.98M
