Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
BZH,25.16,0.3404,-0.36%,0.3452,5543889.0,34.52,24.34M,28.33M,10.94%,93.19%,8.26%,687.72M
CLIK,2.26,0.013500000000000002,-30.46%,0.45740000000000003,45784651.0,45.74,0.78M,3.26M,76.16%,0.00%,11.31%,7.38M
EZGO,0.04,0.0,-31.03%,0.45,1724824807.0,45.0,20.72M,20.88M,0.78%,0.03%,0.18%,0.84M
JZXN,1.34,0.4807,7.20%,0.3812,91060157.0,38.12,1.39M,1.39M,0.09%,17.57%,1.92%,1.87M
MEHA,0.12,0.2618,-23.52%,0.6498,956054690.0,64.98,20.98M,21.91M,4.26%,2.00%,4.90%,2.62M
MRAM,39.86,0.4768,10.38%,0.3379,27802805.0,33.79,18.83M,23.32M,19.69%,50.62%,4.82%,934.62M
ODYS,4.75,0.065,-51.18%,1.1816,39016374.0,118.16,8.43M,16.36M,48.49%,26.38%,0.03%,77.70M
