Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Shs Float,Shares Outstanding
CIGL
XELB,Xcel Brands Inc,Consumer Cyclical,Apparel Manufacturing,USA,11330000.0,,2.38,0.3757,32194929.0,3.50M,4.76M
